date,Hs_err,Tp_err
"[2012, 12, 13, 13, 14]",-0.13579694345824173,2.87247525671458
"[2012, 12, 13, 13, 24]",0.11589443823517931,6.154498639665968
"[2012, 12, 13, 13, 34]",0.08817141414735186,7.146577458022502
"[2012, 12, 13, 13, 44]",0.1522080083784882,11.64807930767956
"[2012, 12, 13, 13, 54]",0.4727524517160929,12.396229775799586
"[2012, 12, 13, 14, 4]",0.42729857021760387,9.318401716351076
