date,coef_a,coef_b
2012-12-13 13:14,0.24305503629421327,4.251435614015732
2012-12-13 13:24,0.46730550628890893,2.18337743628594
2012-12-13 13:34,0.49898092652453035,0.0
2012-12-13 13:44,0.47169190552994866,2.2966864187093354
2012-12-13 13:54,0.7253594998238436,1.1630047196912385
2012-12-13 14:04,0.7730296357279844,0.21675450326717696
2012-12-13 14:14,0.850699658820299,0.6125180373196588
2012-12-13 14:24,0.6019111801607345,1.8498773371901498
2012-12-13 14:34,0.9396444685809536,0.3304329736793781
2012-12-13 14:44,0.804582335544748,0.9377899644848539
2012-12-13 14:54,0.7802276219865809,1.0470530632903434
2012-12-13 15:04,0.8209111968355628,0.8639077390086629
2012-12-13 15:14,0.8935282923667182,0.0
2012-12-13 15:24,0.8820579955264586,0.0
2012-12-13 15:34,1.004417271011051,0.03835106738432784
2012-12-13 15:44,0.9392253472934265,0.3311761124876929
2012-12-13 15:54,1.0428597010110467,0.0
2012-12-13 16:04,1.0150383203013091,0.0
2012-12-13 16:14,0.714959763404065,0.5784619009857878
2012-12-13 16:24,0.8523612605293494,0.0
2012-12-13 16:34,0.8882723677716882,0.5559904534122713
2012-12-13 16:44,0.8714916873261683,0.6302510334629091
2012-12-13 16:54,1.0140483908015987,0.0
2012-12-13 17:04,0.9398665056781904,0.3203169593536638
2012-12-13 17:14,1.0434238695991631,0.0
2012-12-13 17:24,1.049462618737172,0.0
2012-12-13 17:34,0.748227198122023,1.1803626841151913
2012-12-13 17:44,0.7432082041265632,0.0
2012-12-13 17:54,0.7109253712845116,1.3467354169506873
2012-12-13 18:04,0.8293711706618105,0.8134775347176622
2012-12-13 18:14,0.6610113657325094,1.5704933314411846
2012-12-13 18:24,0.6462963292278142,1.6360312921818039
2012-12-13 18:34,0.7628688472616134,0.0
2012-12-13 18:44,0.748780437881283,0.0
2012-12-13 18:54,0.5108962283399053,2.241552454101278
2012-12-13 19:04,0.7431405525708226,1.1953589303703775
2012-12-13 19:14,0.8781822304826429,0.5854623005278053
2012-12-13 19:24,0.7359560523927079,1.2226348257974526
2012-12-13 19:34,0.7060276543621372,1.2744376703805722
2012-12-13 19:44,0.4828810568610788,2.2782476079698566
2012-12-13 19:54,0.656037288850188,1.4993425910874933
2012-12-13 20:04,0.38622907529972084,2.7912021172969532
2012-12-14 01:34,0.33247875190029524,2.810057530340495
2012-12-14 01:44,0.24182042275259605,3.2378448860499303
2012-12-14 01:54,0.3442310709528203,2.789926583340362
2012-12-14 02:04,0.25994456946737,3.1590246417283394
2012-12-14 02:14,0.24717460539798605,4.061807254968559
2012-12-14 02:24,0.287174580128418,3.0044653875130787
2012-12-14 02:34,0.5344726620048725,2.80624796027212
2012-12-14 02:44,0.26334315772214917,4.026886629470191
2012-12-14 02:54,0.6109400694332243,2.3701990401825785
2012-12-14 03:04,0.46565385810718246,2.2551209342305376
2012-12-14 03:14,0.5430719032641068,1.9079332854896427
2012-12-14 03:24,0.6042722075464851,1.630178928906138
2012-12-14 03:34,0.5756855925858174,2.5229737987397667
2012-12-14 03:44,0.7440742440447173,1.770365534410074
2012-12-14 03:54,0.7618403985749379,1.694419634164034
2012-12-14 04:04,0.8742122914600262,0.3382231978732656
2012-12-14 04:14,0.8086544660946224,0.024980942767831978
2012-12-14 04:24,0.8698579989552414,0.36189851030262626
2012-12-14 04:34,0.5651280354600893,2.587815676252377
2012-12-14 04:44,0.9989833672792953,0.6370684971803857
2012-12-14 04:54,0.7830050037275721,1.6064793949476954
2012-12-14 05:04,0.8255707411604664,0.0
2012-12-14 05:14,0.758291401209725,0.0
2012-12-14 05:24,0.7220584273368645,1.1107637146269478
2012-12-14 05:34,0.5586904736036159,2.730301196136824
2012-12-14 05:44,0.8596670256689755,0.0
2012-12-14 05:54,0.5338186826171565,2.8558385698873465
2012-12-14 06:04,0.5951557655228799,1.6959339010361059
2012-12-14 06:14,0.5269015025865983,1.9909136919306076
2012-12-14 06:24,0.4398152772030947,2.380015261223594
2012-12-14 06:34,0.46570730919991704,3.134507085318709
2012-12-14 06:44,0.3836997259551346,3.496518608257999
2012-12-14 06:54,0.4572891080971119,3.1656500297911108
2012-12-14 07:04,0.2928930424583361,3.904766910747216
2012-12-14 07:14,0.5036910072296279,0.9951726356566789
2012-12-14 07:24,0.3776249507903799,2.64401283194553
2012-12-14 07:34,0.42000498319045826,2.539140468085695
2012-12-14 07:44,0.4454940938863207,3.3052369676455076
2012-12-14 07:54,0.30425490784606224,3.9466929577426577
2012-12-14 08:04,0.24010328812152465,3.3669116959160736
2012-12-14 08:14,0.27913308918063134,3.2122425966370667
2012-12-14 08:24,0.22163410504005862,4.385565163943063
2012-12-14 14:04,0.15488536640083073,3.4666817460520245
2012-12-14 14:14,0.2151345451161386,3.1806572626856853
2012-12-14 14:24,0.26637015775822415,2.3727678007790285
2012-12-14 14:34,0.13031510636382673,5.115977718542067
2012-12-14 14:44,0.3070746431731718,2.1742350221308318
2012-12-14 14:54,0.349898546015681,1.263656531138375
2012-12-14 15:04,0.2907087769114539,2.739020360526115
2012-12-14 15:14,0.3634695794232996,3.082713891752259
2012-12-14 15:24,0.3529991786732565,3.1291328908232807
2012-12-14 15:34,0.5507581858728977,1.0607298664719467
2012-12-14 15:44,0.4448373831734144,2.719720841324094
2012-12-14 15:54,0.43995881744075616,0.0
2012-12-14 16:04,0.5389506405939883,2.260040583491653
2012-12-14 16:14,0.4592476938723521,2.618724576757228
2012-12-14 16:24,0.5661304484248488,2.137640890369955
2012-12-14 16:34,0.4366018025710255,0.0
2012-12-14 16:44,0.6166962620845515,0.7386508023412675
2012-12-14 16:54,0.6740741869193843,1.651755346430013
2012-12-14 17:04,0.7140827292214635,1.4716922754930515
2012-12-14 17:14,0.4436628591041175,0.0
2012-12-14 17:24,0.7554772023082292,1.2853928019726628
2012-12-14 17:34,0.7152932333245333,0.7968966322724635
2012-12-14 17:44,0.735477033779073,0.20404803973086488
2012-12-14 17:54,0.7456369269538144,0.660312260816282
2012-12-14 18:04,0.7045208275845498,0.8453383977264501
2012-12-14 18:14,0.48167642562714325,0.0
2012-12-14 18:24,0.5375834381817038,4.608713861702606
2012-12-14 18:34,0.5767276826017308,2.0898017202458745
