date,coef_a,coef_b
2012-12-13 13:14,0.6116024528838382,0.0
2012-12-13 13:24,0.782944697370856,0.0
2012-12-13 13:34,0.7526795951918799,0.0
2012-12-13 13:44,0.8619294741524186,0.0
2012-12-13 13:54,1.0342140166348168,0.0
2012-12-13 14:04,0.8713640199720539,0.0
2012-12-13 14:14,0.8937198427751645,0.0
2012-12-13 14:24,0.9234517794538818,0.0
2012-12-13 14:34,0.9480497069448748,0.0
2012-12-13 14:44,0.8812252762060571,0.0
2012-12-13 14:54,1.0034551545485983,0.0
2012-12-13 15:04,0.8894604751688305,0.0
2012-12-13 15:14,1.0959057098339313,0.0
2012-12-13 15:24,1.0289475648569077,0.0
2012-12-13 15:34,0.9232934792496245,0.0
2012-12-13 15:44,0.9341621884064327,0.0
2012-12-13 15:54,1.1045818883455756,0.0
2012-12-13 16:04,0.8885906145492694,0.0
2012-12-13 16:14,0.7975796167561898,0.0
2012-12-13 16:24,0.8685515194738257,0.0
2012-12-13 16:34,0.9594909144850042,0.0
2012-12-13 16:44,0.7887868048597882,0.0
2012-12-13 16:54,0.9525982199064311,0.0
2012-12-13 17:04,0.9586195110099591,0.0
2012-12-13 17:14,0.9782863506109375,0.0
2012-12-13 17:24,2.5814295305509964,0.0
2012-12-13 17:34,0.9048217748556996,0.0
2012-12-13 17:44,0.8414575765904756,0.0
2012-12-13 17:54,0.8628482686997164,0.0
2012-12-13 18:04,0.8877979463394189,0.0
2012-12-13 18:14,0.8613764942295018,0.0
2012-12-13 18:24,0.5954180014248435,0.0
2012-12-13 18:34,0.8709879086273166,0.0
2012-12-13 18:44,0.5757910285541382,0.0
2012-12-13 18:54,0.6976437520947246,0.0
2012-12-13 19:04,0.8423756119445007,0.0
2012-12-13 19:14,0.8897456895662283,0.0
2012-12-13 19:24,0.8167788165113334,0.0
2012-12-13 19:34,0.8304474600527193,0.0
2012-12-13 19:44,0.7752996965750715,0.0
2012-12-13 19:54,0.5776140314856668,0.0
2012-12-13 20:04,0.7481290011427956,0.0
2012-12-14 01:34,0.7047817248892182,0.0
2012-12-14 01:44,0.7513288110461822,0.0
2012-12-14 01:54,0.7452832507292924,0.0
2012-12-14 02:04,0.7643718034666097,0.0
2012-12-14 02:14,0.6626208676244045,0.0
2012-12-14 02:24,0.5954184867562399,0.0
2012-12-14 02:34,0.7501838413333789,0.0
2012-12-14 02:44,0.7041363798746852,0.0
2012-12-14 02:54,0.7365767950884046,0.0
2012-12-14 03:04,0.8363320560700119,0.0
2012-12-14 03:14,0.8832888067472792,0.0
2012-12-14 03:24,0.9500604827551199,0.0
2012-12-14 03:34,0.8723822538635418,0.0
2012-12-14 03:44,0.8519421534666962,0.0
2012-12-14 03:54,0.9857300212033316,0.0
2012-12-14 04:04,0.875396742209277,0.0
2012-12-14 04:14,1.0062251132863151,0.0
2012-12-14 04:24,0.837554664864813,0.0
2012-12-14 04:34,0.608851285456369,0.0
2012-12-14 04:44,1.0440524290619508,0.0
2012-12-14 04:54,0.6838736320451246,0.0
2012-12-14 05:04,0.9738139177239993,0.0
2012-12-14 05:14,1.0161379201797296,0.0
2012-12-14 05:24,0.8905757882288587,0.0
2012-12-14 05:34,0.9272924159112113,0.0
2012-12-14 05:44,0.8656842741960513,0.0
2012-12-14 05:54,0.9380451223665732,0.0
2012-12-14 06:04,0.9860848385441557,0.0
2012-12-14 06:14,0.9175340076961324,0.0
2012-12-14 06:24,0.7389599949181982,0.0
2012-12-14 06:34,0.8782756899292773,0.0
2012-12-14 06:44,0.8680323505472854,0.0
2012-12-14 06:54,0.8380201276716783,0.0
2012-12-14 07:04,0.8494767565757015,0.0
2012-12-14 07:14,0.8098509790434703,0.0
2012-12-14 07:24,0.788064479581117,0.0
2012-12-14 07:34,0.7798515423456092,0.0
2012-12-14 07:44,0.552892208921539,0.0
2012-12-14 07:54,0.603186368025141,0.0
2012-12-14 08:04,0.4729308368546162,0.0
2012-12-14 08:14,0.5988686248856729,0.0
2012-12-14 08:24,0.7022906455692826,0.0
2012-12-14 14:04,0.5048800038706044,0.0
2012-12-14 14:14,0.4854720289054256,0.0
2012-12-14 14:24,0.6337796028198821,0.0
2012-12-14 14:34,0.6914544071892891,0.0
2012-12-14 14:44,0.641298066581535,0.0
2012-12-14 14:54,0.6093975906054676,0.0
2012-12-14 15:04,0.4525490136035824,0.0
2012-12-14 15:14,0.7297755319558026,0.0
2012-12-14 15:24,0.7598918764470105,0.0
2012-12-14 15:34,0.7760654763771776,0.0
2012-12-14 15:44,0.5280394959779539,0.0
2012-12-14 15:54,0.5237690371040595,0.0
2012-12-14 16:04,0.8379503385660124,0.0
2012-12-14 16:14,0.7841806841913527,0.0
2012-12-14 16:24,0.7982118174236688,0.0
2012-12-14 16:34,0.569074075132322,0.0
2012-12-14 16:44,0.8207603972315521,0.0
2012-12-14 16:54,0.811679103293325,0.0
2012-12-14 17:04,0.756279549476398,0.0
2012-12-14 17:14,0.8228635378700532,0.0
2012-12-14 17:24,1.0755973504175176,0.0
2012-12-14 17:34,1.0537590527535632,0.0
2012-12-14 17:44,0.7238495926953779,0.0
